,eventid,iyear,country,country_txt,region,region_txt,summary,motive,addnotes,scite1,scite2,scite3
6081,200807290051,2008,92,India,6,South Asia,"07/29/2008: On Tuesday, in Surat, Gujarat, India, 18 bombs were found and defused in various locations. In one of six related attacks, another bomb was discovered and defused in the Radhakrishna textile market. They were kept at strategic points, including behind street hoardings or near garbage dumps. It was the third consecutive day live bombs and explosives were found in Surat. There were no casualties, motive or damage reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"BBC Monitoring South Asia, ""Police Defuse 19th Bomb in India's Surat City,"" LexisNexis Academic, BBC Monitoring South Asia, July 30, 2008.","South Asia Terrorism Portal, ""18 Bombs Defused in Gujarat,"" http://www.satp.org/satporgtp/detailed_news.asp?date1=7/30/2008#8 (July 30, 2008).",
6082,200807290052,2008,92,India,6,South Asia,"07/29/2008: On Tuesday, in Surat, Gujarat, India, 18 bombs were found and defused in various locations. In one of six related attacks, two bombs were discovered and defused on a fly-over (overpass). They were kept at strategic points, including behind street hoardings or near garbage dumps. It was the third consecutive day live bombs and explosives were found in Surat. There were no casualties, motive or damage reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"BBC Monitoring South Asia, ""Police Defuse 19th Bomb in India's Surat City,"" LexisNexis Academic, BBC Monitoring South Asia, July 30, 2008.","South Asia Terrorism Portal, ""18 Bombs Defused in Gujarat,"" http://www.satp.org/satporgtp/detailed_news.asp?date1=7/30/2008#8 (July 30, 2008).",
6083,200807300001,2008,4,Afghanistan,6,South Asia,"07/30/2008: On Wednesday evening, five Afghan employees of a non-governmental organization, Development Alternative Inc (DAI), were taken hostage by Taliban gunmen in the Kuz Sabar area of Pachir Agam district, Herat province, Afghanistan. Late Friday evening on 08/01/2008, one of the captives was released while the remaining four hostages were released early Saturday morning on 08/02/2008. Taliban spokesman Zabihollah Mojahed claimed responsibility for the incident on behalf of the Taliban stating that the insurgents freed the NGO staffers without receiving a ransom payment as a result of intervention by tribal elders. Four men have been arrested on suspicion of kidnapping the NGO workers.",The specific motive for the attack is unknown..,One of the hostages was released two days following the hostage taking attack on 08/01/2008 while the remaining five hostages were released the next day on 08/02/2008.,"Pajhwok Afghan News, ""Afghan Elders Reportedly Win Release of Five Abducted NGO Staff,"" World News Connection, Pajhwok Afghan News, August 2, 2008.","Pajhwok Afghan News, ""NGO Workers Kidnapped; Aliens Among Nine Killed,"" Lexis Nexis, Pajhwok Afghan News, August 2, 2008.","Pajhwok Afghan News, ""Eight Militants Killed, Herat Attorney Kidnapped,"" Lexis Nexis, Pajhwok Afghan News, August 2, 2008."
6084,200807300003,2008,19,Bangladesh,6,South Asia,"07/30/2008: On Wednesday night at 04:00, five policemen were injured and one terrorist was killed when Purba Banglar Communist Party (PBCP) militants opened fire on police at a bridge in Mohishshahi Chandpur village, Pangsha sub-district in the Rajbari district, Dhaka province, Bangladesh. Tofazzal Hussein Tufan, alias Shimul, was in police custody at the site of the shooting to assist the police in recovering a weapons cache when he was killed from the crossfire. No claim of responsibility was made for the incident.",The specific motive for the attack is unknown.,,"Daily Star, ""Outlaw Killed in 'Shootout',"" Daily Star, July 31, 2008, http://www.thedailystar.net/story.php?nid=48305.","South Asia Terrorism Portal, ""PBCP Militant Killed in Rajbari,"" July 31, 2008, http://www.satp.org/satporgtp/detailed_news.asp?date1=7/31/2008#7.",
6085,200807300005,2008,92,India,6,South Asia,"07/30/2008: On Wednesday, a bomb was planted in the Varacha area of Surat but was found and defused by Indian police. No casualties were reported. No claim of responsibility has been reported.",The specific motive for the attack is unknown.,,"Thaindian, ""Gujarat Police Defuse More Bombs in Surat,"" Thaindian, http://www.thaindian.com/newsportal/south-asia/gujarat-police-defuse-more-bombs-in-surat_10077947.html.","South Asia Terrorism Portal, ""Two More Bombs Defused in Gujarat,"" SATP, http://www.satp.org/satporgtp/detailed_news.asp?date1=7/31/2008#13.",
6086,200807300006,2008,92,India,6,South Asia,"07/30/2008: On Wednesday, police were attacked by a former Naxalite and his accomplice in Karimnagar. One of the militants was killed when the police returned fire.",The specific motive for the attack is unknown.,,"South Asia Terrorism Portal, ""Naxalite Killed in Andhra Pradesh,"" SATP, http://www.satp.org/satporgtp/detailed_news.asp?date1=7/31/2008#8.","Express India, ""Naxalite Killed in Encounter,"" Express India, July 31, 2008",
6087,200807300008,2008,95,Iraq,10,Middle East & North Africa,"07/30/2008: On Wednesday, a judge and his bodyguard were injured by unknown gunmen while leaving the judge's residence in al-Sedeeq neighborhood of northern Mosul, Ninawa, Iraq. The bodyguard died soon after the attack, and the judge, Judge Mohamed Khalaf al-Sabiel, a day later. There were no claims of responsibility for the attack.",The specific motive for the attack is unknown.,,"Ninewa - Voices of Iraq, ""Gunmen Injure Judge in Northern Mosul,"" Aswat al Iraq, http://66.111.34.180/look/english/article.tpl?IdLanguage=1&IdPublication=4&NrArticle=87560&NrIssue=2&NrSection=1.",,
6088,200807300010,2008,95,Iraq,10,Middle East & North Africa,"07/30/2008: On Wedensday, unknown gunmen broke into a shop belonging to a leading member of the Iraqi Islamic Party, Yousuf Ahmed, and shot him dead in Mosul, Ninawa, Iraq.  There were no claims of responsibility for this attack.",The specific motive for the attack is unknown.,,"Ninewa - Voices of Iraq, ""Unknown Gunmen Assassinate Sunni Party Leader in Mosul,"" Aswat al Iraq, http://66.111.34.180/look/english/article.tpl?IdLanguage=1&IdPublication=4&NrArticle=87637&NrIssue=2&NrSection=1.","Reuters, ""Factbox - Security Developments in Iraq, July 31,"" Reuters: Alertnet, http://www.alertnet.org/thenews/newsdesk/KAM122413.htm.",
6089,200807300011,2008,141,Nepal,6,South Asia,"07/30/2008: On Wednesday, Janatantrik Tarai Mukti Morcha - Jwala Singh militants abducted two Village Development Committee secretaries, Birendra Gupta and Raj Dev Mukhiya, from Rautahat, Narayani, Nepal. No demands have been made.",The specific motive for the attack is unknown..,,"Himalayan Times, ""JTMM-J Cadres Kidnap Two VDC Secretaries in Rautahat,"" Himalayan Times, July 30, 2008.",,
6090,200807300012,2008,147,Nigeria,11,Sub-Saharan Africa,"07/30/2008: On Wednesday, gunmen kidnapped Ndubueze Olumeni, ruler of Rumuolumeni, from his palace in Rumuolumeni, Rivers, Nigeria. No group has claimed responsibility for the abduction.",The specific motive for the attack is unknown..,,"Press TV, ""Nigerian Community Leader Kidnapped,"" Press TV, http://www.presstv.ir/detail.aspx?id=65263&sectionid=351020505 .","Lexis Nexis, ""Gunmen Kidnap Community Leader in Nigeria,"" Agence France Presse, July 31, 2008.",
6091,200807300013,2008,153,Pakistan,6,South Asia,"07/30/2008: On Wednesday, militants killed Gulzada Bibi west of Miranshah, Waziristan, Federally Administered Tribal Areas, Pakistan. A note found with the body stated she was killed for allegedly being a spy for US-led coalition forces in Afghanistan. No group claimed responsibility for the attack.",A note found with the body stated she was killed for allegedly being a spy for US-led coalition forces in Afghanistan.,,"Press TV, ""Alleged Female Spy Killed in Pakistan,"" Press TV, http://www.presstv.ir/Detail.aspx?id=65178&sectionid=351020401.","Lexis Nexis, ""Militants Kill Afghan Woman Accused of Being ""US. Spy"" in Pakistan Tribal Area,"" BBC Monitoring South Asia, July 31, 2008.",
6092,200807300019,2008,160,Philippines,5,Southeast Asia,"07/30/2008: On Wednesday, at 1930, in Buhangin, Davao, Philippines, approximately 50 assailants invaded the property of three banana plantations and fired upon the facility, damaging equipment and vehicles but causing no injuries. They also attacked RTQ construction firm in Buhangin and torched equipment and trucks. No group claimed responsibility, although the authorities suspected the New People's Army/Communist Party of The Philippines (NPA-CPP) was responsible.",The specific motive for the attack is unknown.,,"GMA News, ""Alleged Reds burn heavy equipment in Davao raid,"" GMA News, (July 31, 2008).","Philippines News Agency, ""NPAs Burn P10-M Heavy Equipment of Davao Contractor,"" Lexis Nexis Academic, Philippines News Agency, August 2, 2008.","Philippines News Agency, ""NPAs Burn P10-M Heavy Equipment of Davao Contractor,"" Lexis Nexis Academic, Philippines News Agency, August 2, 2008."
6093,200807300026,2008,4,Afghanistan,6,South Asia,"07/30/2008: On Wednesday, in Farah, Farah, Afghanistan, armed assailants fired upon a government official and his son, killing the government official and wounding the son.  The Taliban claimed responsibility.",The specific motive for the attack is unknown.,,"Pajhwok Afghan News, ""Taliban Assert Responsibility For Killing Senior Official"", LexisNexis Academic, Pajhwok Afghan News, July 31, 2008.","National Counterterrorism Center, ""One Government Official Killed, One Civilian Injured in Armed Attack by Taliban in Farah, Farah, Afghanistan"", Worldwide Incidents Tracking System, January 20, 2010.",
6094,200807300027,2008,4,Afghanistan,6,South Asia,"07/30/2008: On Wednesday, in Emam Saheb, Kondoz, Afghanistan, armed assailants set fire to a school, destroying the school but causing no injuries.  No group claimed responsibility.",The specific motive for the attack is unknown.,,"Abdul Matin Sarfaraz, Pajhwok Afghan News, ""Another School Set Ablaze in Kunduz,"" LexisNexis Academic, July 30, 2008.","National Counterterrorism Center, ""One School Destroyed in Arson in Emam Saheb, Kondoz, Afghanistan,"" Worldwide Incidents Tracking System, January 20, 2010.",
6095,200807300030,2008,153,Pakistan,6,South Asia,"07/30/2008: On Wednesday, in Degan village, 22 miles west of Miram Shah, Federally Administered Tribal Areas, Pakistan, armed assailants fired on and killed an Afghan civilian whom they accused of being a spy.  No group claimed responsibility, although it was widely believed the Taliban was responsible.",The specific motive for the attack was punishment for being a spy.,,"National Counterterrorism Center, ""One Civilian Killed in Armed Attack by Suspected Taliban near Miram Shah, Federally Administered Tribal Areas, Pakistan,"" Worldwide Incidents Tracking System, February 03, 2010.","Hindustan Times, ""Militants Kill Female 'US Spy' in North Waziristan,"" LexisNexis Academic, Hindustan Times, July 31, 2008.",
6096,200807310001,2008,45,Colombia,3,South America,"07/31/2008: On Thursday early in the morning just before dawn, a grenade was thrown by unknown attackers on motorcycles at the Bagel Time restaurant located on Calle 98, #10-32, Bogotá, Capital District, Colombia. No casualties were reported and no claim of responsibility was made for the incident.",The specific motive for the attack is unknown..,The summary of this incident was based in part on an article originally written in Spanish.,"El Espectador, ""Two Petards Exploded Last Night in Bogota,"" El Espectador, August 1, 2008.","Colombian Human Rights, ""Attacks on Commercial and Financial Inftrastructure,"" August 5, 2008, http://translate.google.com/translate?hl=en&sl=es&u=http://www.derechoshumanos.gov.co/bitacoras/bitac_344.asp&ei=88hTStH1LN-Jtgf_iqHQCw&sa=X&oi=translate&resnum",
6097,200807310002,2008,45,Colombia,3,South America,"07/31/2008: On Thursday early in the morning just before dawn, an improvised explosive device was thrown by unknown attackers on motorcycles at a commercial shopping center located on Calle 15, Carrera 14, Bogotá, Capital District, Colombia. The blast caused an unknown amount of material damage, but caused no casualties. No claim of responsibility was made for the incident.",The specific motive for the attack is unknown..,The summary of this incident was based in part on an article originally written in Spanish.,"El Espectador, ""Two Petards Exploded Last Night in Bogota,"" El Espectador, August 1, 2008.","Colombian Human Rights, ""Attacks on Commercial and Financial Inftrastructure,"" August 5, 2008, http://translate.google.com/translate?hl=en&sl=es&u=http://www.derechoshumanos.gov.co/bitacoras/bitac_344.asp&ei=88hTStH1LN-Jtgf_iqHQCw&sa=X&oi=translate&resnum",
6098,200807310004,2008,160,Philippines,5,Southeast Asia,"07/31/2008: On Thursday afternoon at 1430, two armed men aboard a motorcycle shot and killed former Apalit mayor Tirso Lacanilao at a Shell gas station along MacArthur Highway in Barangay Poblacion, Calumpit, Bulacan, Philippines. No group claimed responsibility for the attack.",The specific motive for the attack is unknown..,,"GMANews, ""Ex-Apalit Town Mayor Gunned Down in Bulacan,"" GMANews, http://www.gmanews.tv/story/110648/Ex-Apalit-town-mayor-gunned-down-in-Bulacan#.",,
6099,200807310005,2008,160,Philippines,5,Southeast Asia,"07/31/2008: On Thursday, Abu Sayyaf Group militants abducted a mother and her daughter in Parang, Sulu, Philippines. The kidnappers fled with the victims to a forested area in Jolo.",The specific motive for the attack is unknown..,,"Inquirer, ""Abu Sayyaf Abducts Two Women in Sulu,"" Inquirer, http://newsinfo.inquirer.net/breakingnews/regions/view_article.php?article_id=152084.","Lexis Nexis, ""Al-Qaeda-Linked Group Abducts Two Women in Philippines,"" Agence France Presse, August 1, 2008.",
6100,200807310006,2008,92,India,6,South Asia,"07/31/2008: On Thursday, an improvised explosive device was planted at Manigam on the national highway but was found and defused by Indian police.",The specific motive for the attack is unknown.,,"South Asia Terrorism Portal, ""Three Militants Arrested in Jammu and Kashmir,"" SATP, http://www.satp.org/satporgtp/detailed_news.asp?date1=8/1/2008#7.","Agence France Presse, ""Bomb Defused on Kashmir Pilgrimage Route: Police,"" Agence France Presse, July 31, 2008.",
6101,200807310007,2008,92,India,6,South Asia,"07/31/2008: On Thursday, two militants opened fire on some India Reserve Battalion troopers at Kwakeithel bazaar in Imphal. No claim of responsibility has been reported.",The specific motive for the attack is unknown.,,"South Asia Terrorism Portal, ""Militants Open Fire on Troops in Manipur,"" SATP, http://www.satp.org/satporgtp/detailed_news.asp?date1=8/1/2008#3.","The Sangaie Express, ""IRB Men Fired Upon at Kwa Bazar,"" The Sangaie Express, http://www.thesangaiexpress.com/News_pages/Local_page-03.html.",
6102,200807310008,2008,93,Indonesia,5,Southeast Asia,"07/31/2008: On Thursday night at 0130, a roadside bomb exploded at the Sayo residential area in Poso.  No casualties were reported. No claim of responsibility has been reported.",The specific motive for the attack is unknown.,,"Agence France Presse, ""Home-Made Bomb Jolts Indonesia's Restive Poso,"" Agence France Presse, July 31, 2008.",,
6103,200807310009,2008,95,Iraq,10,Middle East & North Africa,"07/31/2008: On Thursday at noon, five mortar shells hit the building of al-Iraqia and al-Mosuliya satellite channels in al-Karama neighborhood in eastern Mosul, Ninawa province, Iraq.   There were no reported damages, casualties, or claims of responsibility.",The specific motive for the attack is unknown.,,"Ninewa - Voices of Iraq, ""Five Mortar Shells Hit Two Channels' Building in Ninewa,"" Aswat al Iraq,   http://66.111.34.180/look/english/article.tpl?IdLanguage=1&IdPublication=4&NrArticle=87754&NrIssue=2&NrSection=1.","Lexis Nexis, ""Mortar Shells Hit Iraqia Satellite Channel Building,"" Qatar News Agency,"" July 31, 2008.",
6104,200807310012,2008,153,Pakistan,6,South Asia,"07/31/2008: On Thursday, a local government official, Arif Shah, was shot dead by unidentified gunmen in Dera Ismail Khan, North West Frontier, Pakistan. The attack was allegedly due to sectarian-related violence. No group claimed responsibility for the attack.",The attack was allegedly due to sectarian-related violence.,,"Xinhua News Agency, ""Local Gov't Official Shot Dead in Northwestern Pakistan,"" Xinhua News Agency, July 31, 2008.","Lexis Nexis, ""Gunmen Kill Pakistani Shiite Official,"" Agence France Presse, July 30, 2008.",
6105,200807310013,2008,153,Pakistan,6,South Asia,"07/31/2008: On Thursday, militants burned a girls school in the Khwazkhela area, Swat, North West Frontier, Pakistan, the latest in a string of similar attacks blamed on Islamic fundamentalists opposed to female education. No casualties were reported and no claim of responsibility was made for the incident.",The attack was motivated by Islamic fundamentalists who oppose female education.,,"Lexis Nexis, ""Thirteen Civilians, 10 Taleban Killed i Shelling in Pakistan's Swat,"" BBC Monitoring South Asia, July 31, 2008.",,
6106,200807310014,2008,167,Russia,9,Eastern Europe,"07/31/2008: On Thursday night at 2320 in Elbrus, Kabardino Balkariya, Russia, an OVD police officer and his wife were attacked and injured by gunfire while driving home. There were no claims of responsibility.",The specific motive for the attack is unknown.,,"RETWA, ""Police Inspector and Wife Wounded in Ambush,"" Russia Eruasian Terror Watch, http://www.retwa.org/home.cfm?articleDate=1Aug2008.","Lexis Nexis, ""Russia: Serviceman, Civilians Killed, Others Injured in Southern Republics,"" BBC Worldwide Monitoring, August 1st, 2008.",
6107,200807310016,2008,205,Thailand,5,Southeast Asia,"07/31/2008: On Thursday, a school teacher was shot and killed by armed men aboard a motorcycle in Yarang district, Pattani province, Thailand.  No claim of responsibility was issued.",The specific motive for the attack is unknown.,,"Bangkok Post,""Gunpowder Found on Ponoh Students,"" Bangkok Post, http://www.bangkokpost.com/260708_News/26Jul2008_news12.php.","Mcot News, ""One Killed, 17 Wounded in Southern Insurgent Attacks,"" Mcot News, July 31, 2008.","Mcot News, ""One Killed, 17 Wounded in Southern Insurgent Attacks,"" Mcot News, July 31, 2008."
6108,200807310017,2008,205,Thailand,5,Southeast Asia,"07/31/2008: On Thursday, a bomb hidden in a motorcycle was detonated in Narathiwat, Thailand, injuring 18.  No claim of responsibility was issued.",The specific motive for the attack is unknown.,,"Channelnews Asia, ""Blast Wounds 18, Including Infant, in Thai South,"" Channelnews Asia, http://www.channelnewsasia.com/stories/afp_asiapacific/view/364030/1/.html.","Mcot News, ""Yala Teacher Killed; Police Issue Warrant For Bombers,"" Mcot News, http://enews.mcot.net/view.php?id=5551.","Lexis Nexis, ""Blast Wounds 18, Including Infant, in Thai South,"" Agence France Presse, July 31, 2008."
6109,200807310022,2008,167,Russia,9,Eastern Europe,"07/31/2008: On Thursday evening, Islam Ibragimov, the head of the department of Makhachkala's land management committee, was gunned down by a masked individual outside his home in Makhachkala, Dagestan, Russia. No claim of responsibility was made for the incident.",The specific motive for the attack is unknown.,,"National Counterterrorism Center, ""One Government Employee Killed in Armed Attack in Makhachkala, Dagestan, Russia"", Worldwide Incidents Tracking System, January 20, 2010.","Russia & CIS Military Newswire, ""City Hall Official Gunned Down on Makhachkala,"" LexisNexis Academic, Russia & CIS Military Newswire, August 1, 2008.","BBC Monitoring Former Soviet Union, ""Russia: Serviceman, Civilians Killed, Others Injured in Southern Republics,"" LexisNexis Academic, BBC Monitoring Former Soviet Union, August 1, 2008."
6110,200807310024,2008,93,Indonesia,5,Southeast Asia,"07/31/2008: On Thursday, at 0130, in Poso, Sulawesi Tengah, Indonesia, an improvised explosive device exploded in a residential area, causing no injuries or damage.  No group claimed responsibility.",The specific motive for the attack is unknown.,,"World Markets Research Centre, ""Bomb Explodes in Indonesian Town of Poso,"" LexisNexis Academic, World Markets Research Centre, July 31, 2008.","National Counterterrorism Center, ""Residential Area Targeted in IED Attack in Poso, Sulawesi Tengah, Indonesia,"" Worldwide Incidents Tracking System, January 20, 2010.",
6111,200808010001,2008,160,Philippines,5,Southeast Asia,"08/01/2008: On Friday, at 0730, Manolo Basilan, president of the Association of Barangay Captains, and his companion, Jessie Briones, were gunned down in Barangay Hererra, Liago City, Albay, Philippines. The three suspects, armed with .45's, fled on a motorcycle towards Oas town. No group claimed responsibility for the attack.",The specific motive for the attack is unknown.,,"Michael B. Jaucian, ""Gunmen Kill Barangay Captain, Friend in Ligao,"" GMA News, http://www.gmanews.tv/story/110863/Gunmen-kill-barangay-captain-friend-in-Ligao#.","Lexis Nexis, ""Village Leader, Companion Shot Dead,"" Philippine Daily Inquirer, August 5, 2008.","Taipei Times, ""Village Chieftain Killed,"" Taipei Times, August 3, 2008."
6112,200808010003,2008,95,Iraq,10,Middle East & North Africa,"08/01/2008: On Friday, one civilian man was killed and two others were wounded when an improvised explosive device went off in their vehicle in the Al Qadissiya area in southern Baghdad. No claim of responsibility has been reported.",The specific motive for the attack is unknown,,"Aswat Al Iraq, ""Civilian killed, Two Wounded in Baghdad Blast,"" Voices of Iraq, http://66.111.34.180/look/english/article.tpl?IdLanguage=1&IdPublication=4&NrArticle=87859&NrIssue=2&NrSection=1.",,
6113,200808010004,2008,74,Georgia,7,Central Asia,"08/01/2008: On Friday morning, four traffic policemen were wounded when two remote-controlled bombs exploded under the police car on a road near Tskhinvali city, South Ossetia province, Georgia. No claim of responsibility was made for the incident.",The specific motive for the attack is unknown.,,"Interfax, ""Six Georgian Policemen Wounded In Tskhinvali District (Part 2),"" World News Connection, Interfax, August 1, 2008.",,
6114,200808010009,2008,160,Philippines,5,Southeast Asia,"08/01/2008: On Friday, armed men bombed a Globe cell site in Barangay Luneta, Barcelona, Sorsogon, Philippines. No casualties were reported and no group claimed responsibility for the blast.",The specific motive for the attack is unknown.,,"Lexis Nexis, ""NPA Rebs Attack 6 Cell Sites in Bicol,"" Philippine Daily Inquirer, August 3, 2008.","GMA News, ""Suspected NPAs Attack Another Globe Cell Site in Bicol,"" GMA News, http://www.gmanews.tv/story/111350/Suspected-NPAs-attack-another-Globe-cell-site-in-Bicol.",
6115,200808010013,2008,160,Philippines,5,Southeast Asia,"08/01/2008: On Friday, at 2200, an unspecified number of New People's Army rebels poured gasoline and set fire to the Globe cell site in Sitio Nagkalit, Barangay Sinuknipanan in Del Gallego, Camarines Sur, Philippines. The damage to the facility was estimated at over a million pesos. No casualties were reported.",The specific motive for the attack is unknown.,,"Gina Peralta-Elorde , ""NPA Rebels Torch Globe Cell Site in Camarines,"" Tribune, http://www.tribune.net.ph/nation/20080802nat7.html.","Lexis Nexis, ""NPA Rebs Attack 6 Cell Sites in Bicol,"" Philippine Daily Inquirer, August 3, 2008.",
6116,200808010014,2008,45,Colombia,3,South America,"08/01/2008: On Friday, Revolutionary Armed Forces of Colombia (FARC) rebels belonging to the 6th Front kidnapped two people at gunpoint in Cali, Valle de Cauca department, Colombia. The hostages were identified as Caterine Valencia, an employee of Empresas Municipales de Cali, and Luis Lozano, professor at the University of Valle. On the morning of 08/09/2008 on Saturday, they were rescued by the Colombian National Army in Santander de Quilichao, Cauca department, Colombia. No claim of responsibility was made for the incident.",The specific motive for the attack is unknown.,The summary of this incident was based in part on an article originally written in Spanish.,"Colombian National Army, ""Army Rescued Citizens Kidnapped by FARC,"" August 12, 2008, http://www.ejercito.mil.co./index.php?idcategoria=206872.","Diario La Nueva, ""Army Rescues Two FARC Hostages,"" Diaro La Nueva, August 9, 2008.",
6117,200808010016,2008,138,Myanmar,5,Southeast Asia,"08/01/2008: On Friday, at an unspecified time, in Hpa an, Karen, Myanmar, an improvised explosive device functioned against an electricity pylon in an unspecified location. The device was probably time initiated. There were no reported casualties. There were no claims of responsibility.",The specific motive for the attack is unknown.,,"Triton Reports, ""An IED Functioned Against an Electricity Pylon in an Unspecified Location,"" Triton, December 2nd, 2008.","Channel News Asia, ""Bomb Blasts in Two Myanmar States,"" Channel News Asia, August 1st, 2008.",
6118,200808010017,2008,138,Myanmar,5,Southeast Asia,"08/01/2008: On Friday, an IED functioned against a phone operators' office in Mudon, Mon, Myanmar. Nobody claimed the responsibiility. There were no reported casualties.",The specific motive for the attack is unknown.,,"Triton Reports, ""An IED Functioned Against a Phone Operator's Office in an Unspecified Location,"" Triton, December 2nd, 2008.","Channel News Asia, ""Bomb Blasts in Two Myanmar States,"" Channel News Asia, August 1st, 2008.",
6119,200808010021,2008,95,Iraq,10,Middle East & North Africa,"08/01/2008: On Friday evening, in southwestern Kirkuk, At Ta'mim, Iraq, assailants detonated an improvised explosive device near the motorcade of the city's police chief, damaging three motorcade vehicles and two nearby civilian vehicles but causing no casualties.  No group claimed responsibility.",The specific motive for the attack is unknown.,,"Aswat al-Iraq, ""Chief of Kirkuk Police Escapes Assassination Attempt"", LexisNexis Academic, aswataliraq.info, August 1, 2008.","National Counterterrorism Center, ""Five Vehicles Damaged in IED Attack in Kirkuk, At Ta'mim, Iraq"", Worldwide Incidents Tracking System, December 15, 2009.",
6120,200808010023,2008,160,Philippines,5,Southeast Asia,"08/01/2008: On Friday,  in Legazpi City, Albay province, Philippines, New People's Army militants attacked two telecoms towers. The assailants poured gasoline and set the towers on fire. The damage is estimated over $22,397.19. No casualties or motive were reported. No group claimed responsibility.",The specific motive for the attack is unknown.,The type of the attack was based on an article with the higher validity.,"Triton Reports, ""Attack on Two Telecom Towers by NPA in Albay,"" Triton Reports, December 09, 2008.","Philippines News Agency, ""Communist Rebels Torched Globe Cell Site in Camarines Sur,"" LexisNexis Academic, Philippines News Agency, August 01, 2008.",
6121,200808010024,2008,205,Thailand,5,Southeast Asia,"08/01/2008: On Friday, in an unspecified location of Narathiwat province, Thailand, assailants fired upon and killed one Muslim civilian.  No group claimed responsibility, although police believed Muslim separatists were responsible.",The specific motive for the attack is unknown.,,"National Counterterrorism Center, ""One Civilian Killed in Armed Attack by Suspected Muslim Separatists in Narathiwat, Thailand. "", Worldwide Incidents Tracking System, January 14, 2010.","Thai Press Reports, ""Thailand's Southern Unrest Yala Teacher Killed; Police Issue Warrant for Bombers"", LexisNexis Academic, Thai Press Reports, August 5, 2008.",
6122,200808020001,2008,205,Thailand,5,Southeast Asia,"08/02/2008: On Saturday at 2100, an improvised explosive device functioned at a 7/Eleven store on Pratha road in Muang district, Songkhla province, Thailand.  The device contained around 500g of explosive. This was one of seven locations where bombs were detonated on the same night, and two to four people were injured in the Muang locations. Nobody claimed responsibility for the incident, although police suspect three ustazes (Islamic teachers) named Ustaz Soh, Ustaz Haleng and Ustaz Ding, and a group known as Runda Kumpulan Kecil (RKK).  Authorities believe that the perpetrators wanted to dampen the public's confidence in their safety.  On 8/10/2008, police raided a home in Khuanlang, Songkhla's Hat Yai district and arrested seven teenagers suspected of being involved in the bombings.",Authorities believe that the perpetrators wanted to dampen the public's confidence in their safety.,"This was one of seven related attacks (cf. 200808020002, 200808020004, 200808020005, 200808020006, 200808020007, 2008080200018). The available sources listed the injuries for these attacks from two to four, so these figures have been averaged and distributed among the related attacks in order to preserve statistical accuracy in the database.","Triton Reports, ""An IED Functioned at a 7-11 Store in Muang Songkhla,"" Triton, December 16th, 2008.","Lexis Nexis, ""Thai Security Sources Suspect Muslim Insurgents Behind South Blasts,"" BBC Monitoring Asia Pacific, August 4th, 2008.",
6123,200808020002,2008,205,Thailand,5,Southeast Asia,"08/02/2008: On Saturday at 2100, an improvised explosive device functioned at a 7/Eleven store on Ramwithi road in Muang district, Songkhla province, Thailand.  The device contained around 500g of explosive. This was one of seven locations where bombs were detonated on the same night, and two to four people were injured in the Muang locations. Nobody claimed responsibility for the incident, although police suspect three ustazes (Islamic teachers) named Ustaz Soh, Ustaz Haleng and Ustaz Ding, and a group known as Runda Kumpulan Kecil (RKK).  Authorities believe that the perpetrators wanted to dampen the public's confidence in their safety.  On 8/10/2008, police raided a home in Khuanlang, Songkhla's Hat Yai district and arrested seven teenagers suspected of being involved in the bombings.",Authorities believe that the perpetrators wanted to dampen the public's confidence in their safety.,"This was one of seven related attacks (cf. 200808020001, 200808020004, 200808020005, 200808020006, 200808020007, 200808020018). The available sources listed the injuries for these attacks from two to four, so these figures have been averaged and distributed among the related attacks in order to preserve statistical accuracy in the database.","Triton Reports, ""An IED Exploded at a 7-11 Store in Muang Songkhla,"" Triton, December 16th, 2008.","Lexis Nexis, ""Thai Security Sources Suspect Muslim Insurgents Behind South Blasts,"" BBC Monitoring Asia Pacific, August 4th, 2008.",
6124,200808020004,2008,205,Thailand,5,Southeast Asia,"08/02/2008: On Saturday at 2100, an improvised explosive device functioned at a Doctor Cool restaurant near Samila beach in Muang district, Songkhla province, Thailand.  The device contained around 500g of explosive. This was one of seven locations where bombs were detonated on the same night, and two to four people were injured in the Muang locations. Nobody claimed responsibility for the incident, although police suspect three ustazes (Islamic teachers) named Ustaz Soh, Ustaz Haleng and Ustaz Ding, and a group known as Runda Kumpulan Kecil (RKK).  Authorities believe that the perpetrators wanted to dampen the public's confidence in their safety.  On 8/10/2008, police raided a home in Khuanlang, Songkhla's Hat Yai district and arrested seven teenagers suspected of being involved in the bombings.",Authorities believe that the perpetrators wanted to dampen the public's confidence in their safety.,"This was one of seven related attacks (cf. 200808020001, 200808020002, 200808020005, 200808020006, 200808020007, 200808020018). The available sources listed the injuries for these attacks from two to four, so these figures have been averaged and distributed among the related attacks in order to preserve statistical accuracy in the database.","Triton Reports, ""An IED Exploded Near Samila Beach in Muang Songkhla,"" Triton, December 16th, 2008.","Lexis Nexis, ""Thai Security Sources Suspect Muslim Insurgents Behind South Blasts,"" BBC Monitoring Asia Pacific, August 4th, 2008.",
