,eventid,iyear,country,country_txt,region,region_txt,summary,motive,addnotes,scite1,scite2,scite3
1801,200707230001,2007,95,Iraq,10,Middle East & North Africa,"07/23/2007: Two of four car bombs exploded nearly simultaneously in the Karradah district of Baghdad, Iraq. A third hit about 30 minutes later. At least 16 people, including five policemen, were killed. No claim of responsibility was issued.",Unknown,"""This was one of 2 related attacks [cf. 200707230007]. The available sources listed the casualties for these attacks cumulatively as 16 dead, so these figures have been distributed evenly for these cases in order to preserve statistical accuracy in the database.""","""17 Killed in String of Baghdad Car Bomb, US Fed News,  July 23, 2007.","Steven R. Hurst, Suicide car bomber strikes major Shi i city in southern Iraq, killing at least 20, The Associated Press, July 24, 2007.",
1802,200707230002,2007,95,Iraq,10,Middle East & North Africa,"07/23/2007: Eight Iraqi policemen were killed when a female suicide bomber blew herself up at the al-Shaheed Nawfal police checkpoint in Ramadi, Iraq. No claim of responsibility was issued.",Unknown,,"""Female suicide bomber kills seven policemen in Iraq, Indo-Asian News Service,  July 23, 2007.","""Wave of violence kills at least 24 people in Iraq on Monday, Xinhua, July 23, 2007.",
1803,200707230004,2007,95,Iraq,10,Middle East & North Africa,"07/23/2007: A suicide car-bomber struck the al-Shaheed Nawfal police checkpoint in Ramadi, Iraq, wounding three policemen. No claim of responsibility was issued.",Unknown,,"""Female suicide bomber kills seven policemen in Iraq, Indo-Asian News Service,  July 23, 2007.","""Wave of violence kills at least 24 people in Iraq on Monday, Xinhua, July 23, 2007.",
1804,200707230006,2007,95,Iraq,10,Middle East & North Africa,"07/23/2007: A parked car bomb detonated near an office affiliated to the Iraqi Ministry of Housing in Karradat Mariam in Baghdad, Iraq. The bomb killed four Iraqis and wounding six. No claim of responsibility was issued.",Unknown,,"""Xinhua Told: Car Bomb Kills 4 Civilians Near Baghdad's Green Zone, Xinhua,  July 23, 2007.","Megan Greenwell, 17 Killed In Blasts Across Baghdad, The Washington Post,  July 24, 2007..",
1805,200707230007,2007,95,Iraq,10,Middle East & North Africa,"07/23/2007: A bomb detonated in the Karradah district of Baghdad, 30 minutes after two simultaneous bombs. At least 16 people, including five policemen, were killed. No claim of responsibility was issued.",Unknown,"""This was one of 2 related attacks [cf. 200707230001]. The available sources listed the casualties for these attacks cumulatively as 16 dead, so these figures have been distributed evenly for these cases in order to preserve statistical accuracy in the database.""","""17 Killed in String of Baghdad Car Bomb, US Fed News,  July 23, 2007.","Steven R. Hurst, Suicide car bomber strikes major Shi i city in southern Iraq, killing at least 20, The Associated Press, July 24, 2007.",
1806,200707230008,2007,97,Israel,10,Middle East & North Africa,07/23/2007: The al-Quds Martyrs Brigade claimed responsibility for firing a home-made rocket into southern Israeli city of Ashkelon. Three Israeli civilians were injured.,Unknown,,"""Islamic Jihad shells southern Israel, wounding three, Xinhua,  July 23, 2007.","""PIJ Fires Mortars at IDF in Gaza; IDF Arrests Fatah, HAMAS Men in Nabulus, OSC,  July 24, 2007..",
1807,200707230009,2007,6,Algeria,10,Middle East & North Africa,"7/23/2007: Unknown perpetrators, believed to be affiliated with the Islamic insurgency in Algeria, remotely detonated a bomb targeting a military convoy passing through Bouchakour, Algeria, on National Road 168.  One soldier was killed and nine others were wounded by the blast.  The victim's vehicle was damaged as well.",Part of a campaign by Islamic extremists to destabilize Algeria by weakening security forces protecting the 'apostate' Algerian government.,The bomb detonated around 11:00 AM.,"T. Madjid, ""Boumerdes: One dead and nine wounded in an Attack at Les Issers,"" Algiers Liberte, July 24, 2007.",,
1808,200707230010,2007,186,Sri Lanka,6,South Asia,"07/23/2007: Mariyanayagam Aloysius, a Sri Lankan employee of the the Dutch Refugee Council, was shot and killed while on his way to work in Jaffna, Sri Lanka.  This was the latest in a string of attacks against humanitarian workers.  The identity of the assailants are unknown and no group has claimed responsibility","Specific motive is unknown, but this is the latest in a string of attacks targeting humanitarian groups.","Sources differ in how the victim was killed.  It is unclear whether the victim was on his motorbike, on foot, or in his office.","""Danish aid group says staffer killed in Sri Lanka,"" Reuters, July 23, 2007.","""Sri Lankan staffer of Danish aid agency shot dead, officials say,"" Associated Press, July 23, 2007.","""Danish charity worker gunned down in Sri Lanka,"" Press Trust of India, July 23, 2007."
1809,200707230011,2007,6,Algeria,10,Middle East & North Africa,"7/23/2007: Unknown perpetrators, believed to be affiliated with the Islamic insurgency in Algeria, remotely detonated a homemade bomb targeting two municipal guardsmen at a watering hole near El Ancer, Algeria.  The blast wounded both guardsmen and it is unknown if it caused any property damage.",Part of a campaign by Islamic extremists to destabilize Algeria by weakening security forces protecting the 'apostate' Algerian government.,,"Fodil S., ""Terrorism: Two Municipal Guards Wounded in Jijel,"" El Watan, July 25, 2007.",,
1810,200707240002,2007,95,Iraq,10,Middle East & North Africa,07/24/2007: At least 32 Iraqis were killed and more than 117 others wounded when a suicide car bomber blew himself up outside a hospital in central Hillah in the Babil Governorate of Iraq. No claim of responsibility was issued.,Unknown,,"""At least 32 Iraqis killed, 70 wounded in Hillah attack, Deutsche Presse-Agentur,  July 24, 2007.","Steven Hurst, Suicide car bomber strikes major Shi i city in southern Iraq, killing at least 20, The Associated Press, July 24, 2007.",
1811,200707240004,2007,95,Iraq,10,Middle East & North Africa,"07/24/2007: The fourth blast in a 24-hour span to strike the Karradah district in Baghdad, Iraq, killed four people, some of whom were eating lunch at a popular kebab restaurant near a line of cars approaching a checkpoint to enter the Green Zone. No claim of responsibility was issued.",Unknown,,"Megan Greenwell, 17 Killed In Blasts Across Baghdad, The Washington Post,  July 24, 2007.","Steven R. Hurst, Suicide car bomber strikes major Shi i city in southern Iraq, killing at least 20, The Associated Press, July 24, 2007.",
1812,200707240009,2007,186,Sri Lanka,6,South Asia,"07/24/2007: Suspected members of the Liberation Tigers of Tamil Eelam (LTTE) targeted an army convoy carrying soliders going on leave with a claymore mine strapped to a bicycle in Cheddikulam, Vavuniya, Sri Lanka around 12:55pm.  Ten soldiers were killed, and 18 people were injured, including eight civilians.",Sources cite recent claims by the LTTE to make pre-emptive strikes on military targets after the Sri Lankan president vowed to rid all rebel-held areas of the LTTE and reclaim them under government control.  The LTTE also threatened to cripple Sri Lanka's $23 billion economy.,"The army bus was carrying soldiers who were going on leave from Mannar to Vavuniya.  The injured soldiers were taken to Anuradhapura base hospital.  According to one source, a soldier initially wounded in the attack later died from his injuries.  The cab the bicycle was hidden behind belonged to ""Seva Lanka"".  The owner of the tea kiosk, as well as some customers, were injured.","Rafik Jalaldeen, ""Death toll rises to eleven,"" The Daily News Online, July 26, 2007.","Ranga Sirilal, ""UPDATE 2-Sri Lanka rebels kill 14 in ambushes-military,"" Reuters, July 24, 2007.","""2nd Ld Writethru: Claymore mine kills 10 soldiers in northern Sri Lankan,"" Xinhua News Agency, July 24, 2007."
1813,200707250001,2007,153,Pakistan,6,South Asia,"07/25/2007: Four missiles struck the town of Bannu, Pakistan, killing nine civilian people. Forty-one others, including seven police men, were injured. No claim of responsibility was issued.",Unknown,,"""13 killed in tribal belt, 3 in Balochistan in militant attacks, The Press Trust of India,  July 25, 2007.","""Pakistan: Rocket Attack on City in Troubled Northwest kills 10, Seattle Post-Intelligencer,  July 25, 2007.",
1814,200707250002,2007,185,Spain,8,Western Europe,"07/25/2007: Two small explosives were detonated along the Tour de France route in northern Spain before the cyclists raced by. The incident occurred near the city of Belagua, Spain.  No casualties were reported. The Euskadita Askatasuna (ETA) issued a warning call shortly before the attacks.",Unknown,,"""Bomb blasts Tour de France route, UPI,  July 25, 2007.","Mar Roman, Small Blasts Hit Tour Route in Spain, The Associated Press,  July 25, 2007.",
1815,200707260001,2007,95,Iraq,10,Middle East & North Africa,"07/26/2007: A car bomb near the Abdullah Restaurant in a busy popular market in central Kirkuk, Iraq.  The bomb killed at least six people and wounded 25 more. No claim of responsibility was issued.",Unknown,,"Stephen Farrell, Car bomb kills 25 in Shi i area of Baghdad, International Herald Tribune,  July 27, 2007.","""Car Bomb Kills Eight People in Northern Iraq's Kirkuk, Xinhua,  July 26, 2007..",
1816,200707260002,2007,92,India,6,South Asia,07/26/2007: Two suicide attackers were killed and six Indian paramilitary troopers were wounded in a gun and grenade attack on a paramilitary base in Srinagar in Indian Kashmir. No claim of responsibility was issued.,Unknown,,"Two guerrillas killed, six troopers wounded in Srinagar suicide attack, Indo-Asian News Service,  July 26, 2007.","""Kashmir-attack, Qatar News Agency,  July 26, 2007.",
1817,200707270001,2007,95,Iraq,10,Middle East & North Africa,"07/27/2007: A car bomb killed more than 25 people in the Karradah neighborhood of Baghdad, Iraq, during the evening rush hour, wounding 115 and destroying stores as well. No claim of responsibility was issued.",Unknown,,"Stephen Farrell, Car bomb kills 25 in Shi i area of Baghdad, The International Herald Tribune,  July 27, 2007.","""In Short, The Irish Times,  July 27, 2007.",
1818,200707270003,2007,95,Iraq,10,Middle East & North Africa,"07/27/2007: A suicide attacker exploded his car in a crowd of people cheering an Iraqi national soccer team victory near the al-Riwad ice cream shop in the predominantly Sunni Mansour neighborhood in west Baghdad, Iraq.  At least 30 people were killed and 75 wounded. No claim of responsibility was issued.",Unknown,,"Hamza Hendawi, Bombs turn soccer jubilation to despair, Herald Sun (Australia),  July 27, 2007.","""Iraqis' soccer joy turns to horror, Hobart Mercury (Australia),  July 27, 2007..",
1819,200707270004,2007,95,Iraq,10,Middle East & North Africa,"07/27/2007: A suicide car bombing took place amid dozens of vehicles filled with people celebrating an Iraqi national soccer team victory in Baghdad, Iraq. The attack was near an Iraqi army checkpoint in the eastern district of Ghadeer, where an uneasy mix of Sunnis, Shi is and Christians live. At least 20 people died and almost 60 were wounded. No claim of responsibility was issued.",Unknown,,"Hamza Hendawi, Bombs turn soccer jubilation to despair, Herald Sun (Australia),  July 27, 2007.","""Iraqis' soccer joy turns to horror, Hobart Mercury (Australia),  July 27, 2007..",
1820,200707270005,2007,153,Pakistan,6,South Asia,"07/27/2007: A suicide bomber believed to be targeting policemen struck the Muzaffar Hotel in a downtown Islamabad market area about a quarter mile from the Red Mosque. Eleven people were killed, including seven police, and 43 were wounded. No claim of responsibility was issued.",Unknown,,"Sadaqat Jan, Violence breaks out during reopening of Pakistan mosque; nearby bombing kills 11, The Associated Press,  July 27, 2007.","Nasir Jaffry and Rana Jawad, Suicide bomber kills 14 near Pakistan's Red Mosque, Agence France Presse,  July 27, 2007.",
1821,200707270006,2007,205,Thailand,5,Southeast Asia,"07/27/2007: Sgt-Major Chanat Phoo-thongtip and Private Kittikhun Chaiyaset were wounded when a bomb detonated on a back road in Khok Pho district in Thailand. The soldiers were part of a security unit guarding teachers that included four police officers, all of whom escaped injury. No claim of responsibility was issued.",Unknown,,"""Thai defense minister denies south rebels among rubber growers moving north, Bangkok Post,  July 27, 2007.","""Blast hurts two soldiers guarding teachers, The Nation,  July 27, 2007.",
1822,200707270007,2007,153,Pakistan,6,South Asia,"07/27/2007:  In Islamabad, Pakistan, a suicide bomber detonated an improvised explosive device (IED) near a group of police officers.  Eight police officers and seven civillans were killed.  Forty-four civillians and and 20 police officers were wounded.  Several surrounding shops and vehicles were damaged.  No group claimed responsibility.",Unknown,,"National Counter Terrorism Center, 2007 Report on Terrorism",,
1823,200707280002,2007,95,Iraq,10,Middle East & North Africa,"07/28/2007: A parked car bomb exploded in a busy shopping street in predominantly Shi i eastern Baghdad, Iraq on Saturday, killing at least four people and wounding 10. The blast struck about noon, a peak time for street vendors and nearby stores along the Maaskar al-Rashid street. Several stores also were damaged. No claim of responsibility was issued.",Unknown,,"""Bomb blast kills four in Baghdad shopping area, US Fed News,  July 28, 2007.","Bushra Juhi, Car bomb strikes mainly Shi i district in Baghdad in latest attack on commercial areas, The Associated Press,  July 28, 2007.",
1824,200707280003,2007,6,Algeria,10,Middle East & North Africa,"7/28/2007: Unknown perpetrators, believed to be affiliated with the Islamic insurgency in Algeria, planted a homemade needle bomb that seriously wounded a farmer on the outskirts of the village of Ain Touta, Algeria.  It is unknown if the farmer was the intended target of the assailants.",Part of a campaign by Islamic extremists to destabilize Algeria by targeting farmers at random.,The farmer was identified by the initials B. M.  Coded as doubt terrorism proper because the intended target of the assailants remains unknown.,"B. Badis, ""Explosion of a Homemade Bomb Near Ain Barbar (Annaba): Young Man Seriously Wounded,"" Algiers Liberte, July 30, 2007.",,
1825,200707300001,2007,95,Iraq,10,Middle East & North Africa,"07/30/2007: A car bomb exploded in Sahat al-Tayaran (Aviation Square) in central Baghdad, Iraq, killing at least six Iraqis and wounding 26 more. No claim of responsibility was issued.",Unknown,,"Kim Gamel, Minibus explodes in Baghdad, killing 6; 58 dead nationwide as soccer euphoria fades, The Associated Press,  July 30, 2007.","""Six killed in Baghdad blast, Deutsche Presse Agentur,  July 30, 2007.",
1826,200707300002,2007,153,Pakistan,6,South Asia,"07/30/2007: Three troopers of Pakistan's Frontier Corps paramilitary forces died in a roadside blast when they were switching checkpoints set up in North Waziristan's administrative capital of Miranshah in Pakistan. No claim of responsibility was issued, though seven people were arrested in relation to the incident. The suspects were carrying a remote control device.",Unknown,,"""Three soldiers among seven killed in Pakistan, Deutsche Presse-Agentur,  July 30, 2007.","""Three security personnel, four civilians martyred in North Waziristan, The Pakistan Newswire,  July 30, 2007..",
1827,200707300003,2007,153,Pakistan,6,South Asia,"07/30/2007: Four Pakistani soldiers were wounded in an overnight rocket attack on an army camp in Miranshah, Pakistan. The rockets also caused minor damage to the base's infrastructure.",Unknown,,"""Three soldiers among seven killed in Pakistan, Deutsche Presse-Agentur,  July 30, 2007.","""Three security personnel, four civilians martyred in North Waziristan, The Pakistan Newswire,  July 30, 2007..",
1828,200707300004,2007,4,Afghanistan,6,South Asia,07/30/2007: An Afghan intelligence officer was killed and at least three national security officers and eight civilians were injured in a suicide attack in Afghanistan's northern Kunduz Province. The Taliban claimed responsibility for the attack.,Unknown,,"Rahim Faiez, Suicide Bomber Hits US-Led Afghan Convoy, Associated Press Online,  July 31, 2007.","""Three security officers hurt in suicide attack in Afghan north, Ariana TV,  July 30, 2007..",
1829,200707300005,2007,4,Afghanistan,6,South Asia,07/30/2007: Suspected Taliban militants attacked a convoy of logistics material for international troops in southern Afghanistan's Zabul Province and killed 13 Afghan guards from a private security group. No claim of responsibility was issued.,Unknown,,"""Taliban Attack on Logistics Convoy Kills 13 Afghan Guards: Police, Agence France Presse, July 30, 2007.","""Taliban kill 13 US security firm workers in Afghan south, Pajhwok Afghan News,  July 30, 2007.",
1830,200707300006,2007,4,Afghanistan,6,South Asia,07/30/2007: Five policemen were killed and one was injured as three of their colleagues opened fire on them in Khashrod district of Afghanistan's western Nimroz Province. An official claimed the policemen were paid money by the Taliban to turn on their fellow officers. The attackers escaped with a vehicle and the police commander as a hostage. The three attackers were caught and killed in a gun battle and the commander escaped unharmed. The Taliban did not claim responsibility for the incident.,Unknown,,"""Five Afghan police killed in clash, four kidnapped, Pajhwok Afghan News,  July 30, 2007.","""Six Taliban, five Afghan police killed in separate clashes, Afghan Islamic Press,  July 31, 2007..",
1831,200707300008,2007,141,Nepal,6,South Asia,"7/30/2007: Janatantrik Terai Mukti Morcha - Goit (JTMM-G) activists claimed responsibility for the killing of Shankar Man Singh Basnet in Bara, Nepal. Basnet was the secretary for a local Village Development Committee. He was found some 100 meters from his home with bullet wounds in his head and chest. The motive behind the incident is unknown.",Unknown,,"""Two killed by southern Nepal armed groups,"" Xinhua News Agency, July 30, 2007","""Armed groups kill 2; VDC secy among 5 abducted in Terai,"" ekantipur.com, July 30, 2007",
1832,200707300009,2007,141,Nepal,6,South Asia,"7/30/2007: Suspected Janatantrik Terai Mukti Morcha - Jwala Singh (JTMM-J) cadres abducted three people in Rautahat, Nepal. The abductees were Amir Chaudhari, village development committee secretary, Surendra Yadav, a local, and Sanjay Shah, the son of a village development committee secretary. While the motive behind the abductions is unclear, the Chief District Officer stated that the motive was probably ransom. The outcome of the abductions is unknown.",Unknown,"Other victims: Surendra Yadav and Sanjay Shah, both locals.","""Armed groups kill 2; VDC secy among 5 abducted in Terai,"" ekantipur.com, July 30, 2007",,
1833,200707310001,2007,186,Sri Lanka,6,South Asia,"07/31/2007: Three Sri Lankan security personnel were killed by a roadside bomb set off by suspected Tamil Tiger rebels in Varani, Sri Lanka. No claim of responsibility was issued.",Unknown,,"""Bomb attack kills 3 Sri Lankan soldiers, Japan Economic Newswire,  August 1, 2007.","""Blast kills three soldiers in Sri Lanka's north, Agence France Presse,  July 31, 2007.",
1834,200707310003,2007,95,Iraq,10,Middle East & North Africa,"07/31/2007: A bomb went off near a well-known restaurant in the upper-middle class neighborhood of Mansour in west Baghdad, killing at least two civilians and wounding three national guards. No claim of responsibility was issued.",Unknown,,"""Two Iraqis killed in Baghdad, US marine killed in Anbar, Deutsche Presse Agentur,  July 31, 2007.","""Two Iraqis Killed In Baghdad, Us Marine Killed In Anbar, Qatar News Agency,  July 31, 2007..",
1835,200708010001,2007,205,Thailand,5,Southeast Asia,"08/01/2007: Two soldiers were wounded in a powerful blast from a 5-kilogram roadside bomb. The bomb went off in Thailands Bacho district while a group of soldiers was on foot patrol. Muslim insurgents have been particularly active in the region, however no group claimed responsibly for the attack.",Unknown,Muslim insurgents are believed to responsible,"Bombings, shootings leave nine dead, The Nation (Thailand), August 2, 2007.","Thailand: Insurgents attack army patrol in Yala; bombings in Narathiwat province, BBC Monitoring Asia Pacific - Political, August 1, 2007.","11 killed, 15 civilians wounded in gun and bomb attacks across southern Thailand, Associated Press Thailand, August 1, 2007."
1836,200708010002,2007,205,Thailand,5,Southeast Asia,"08/01/2007: One person was left dead and up to eight other wounded from an explosion at Tanyongmat market in Rangae Thailand. The attack was part of a series of attacks in response to ongoing arrests of suspected insurgents. Muslim insurgents have been particularly active in the region, however no group claimed responsibly for the attack.",Unknown,Muslim insurgents are believed to responsible,"Thailand: Insurgents attack army patrol in Yala; bombings in Narathiwat province, BBC Monitoring Asia Pacific - Political, August 1, 2007.","11 killed, 15 civilians wounded in gun and bomb attacks across southern Thailand, Associated Press Thailand, August 1, 2007.","Bombings, shootings leave nine dead, The Nation (Thailand), August 2, 2007."
1837,200708010003,2007,205,Thailand,5,Southeast Asia,"08/01/2007: In Raman, Thailand, separatists ambushed an army patrol train killing one soldier and injuring two others. Muslim insurgents have been particularly active in the region, however no group claimed responsibly for the attack.",Unknown,Muslim insurgents are believed to responsible,"Thailand: Insurgents attack army patrol in Yala; bombings in Narathiwat province, BBC Monitoring Asia Pacific - Political, August 1, 2007.","11 killed, 15 civilians wounded in gun and bomb attacks across southern Thailand, Associated Press Thailand, August 1, 2007.","Bombings, shootings leave nine dead, The Nation (Thailand), August 2, 2007."
1838,200708010004,2007,147,Nigeria,11,Sub-Saharan Africa,"08/01/2007: An unidentified attacker failed at an assassination attempt on Rickey Tafra, counsel to former Vice President Aitku Abubakar and Senior Advocate of Nigeria. The attack, which occurred on the Lekki-Epe expressway, left Tafra and his family members with varying degrees of injuries. No group claimed responsibility for the attack.",Unknown,,"Nigeria; Atiku's Lawyer Attacked, Africa News, August 1, 2007",,
1839,200708010006,2007,153,Pakistan,6,South Asia,"08/01/2007: Islamic militants attempted a guerrilla raid on a military checkpoint in the North-West Frontier province of Pakistan . The attack was repelled by an army helicopter. Fighting escalated leaving at least 18 Islamic militants dead in Pakistans tribal belt. Although no group claimed responsibility for the attack, Taliban and al-Qa ida militants are active in the region",Unknown,Taliban and al-Qa ida militants are active in the region,"Bashirullah Khan, Fighting escalates in Pakistan's tribal region; 15 militants killed, Associated Press Worldstream,, August 1, 2007.","Pakistani Forces Kill 18 Militants in Northern Tribal Region, The National Post, August 1, 2007.",
1840,200708010007,2007,4,Afghanistan,6,South Asia,"08/01/2007: The Taliban confessed to hanging four abducted judges in Ghanzi, Afghanistan. The judges were kidnapped at the same time as 23 South Koreans were kidnapped. Taliban spokesman Yousuf Ahmadi said that, We killed them because they worked for the government. Taliban",Judges were killed because they worked for the government,Kidnapped at the same time as twenty three South Koreans,"Taliban kill four abducted Afghan judges, Pajhwok Afghan News, August 1, 2007.","Bodies of four kidnapped Afghan court officials found, Agence France Presse, August 1, 2007.",
1841,200708010009,2007,186,Sri Lanka,6,South Asia,"08/01/2007: Unidentified gunmen shot dead a Tamil journalist in Sri Lanka's northern Jaffna peninsula. The journalist, Nilakshan Sahapavan, was shot by gunmen who stormed his home during a night-time curfew in the region.","Media freedom in Sri Lanka Is being curtailed, and violently suppressed through threats, abductions, and attacks. The suspected goal is to instill a climate of fear in media workers through threats and intimidation.","Nilakshan is the eighth media worker or journalist killed in Jaffna since May 2006. Many of the killings and attacks against reporters remain unsolved, and a climate of fear has been instilled in the country. The victim was a part-time reporter.","""Tamil journalist shot dead in Sri Lanka,"" Agence France Presse, August 1, 2007.",,
1842,200708020001,2007,182,Somalia,11,Sub-Saharan Africa,08/02/2007: A suspected group of Islamic-led terrorists killed ten civilians and wounded more than twenty five in an exchange with Ethiopian troops. Hundreds of families have fled Mogadishu's Odweyne neighborhood due to the on-going skirmishes between Somalia's Islamist-led insurgents and the Ethiopian troops.,Unknown,,"Somalia; Bombs Kill Ten Overnight, Shabelle Media Network, August 2, 2007.","At least 10 dead in fresh attacks on Somali capital,Deutsche Presse-Agentur, August 2, 2007.",
1843,200708020002,2007,95,Iraq,10,Middle East & North Africa,"08/02/2007: A fuel truck explosion killed at least 50 people and wounded approximately 20 in the Mansour area of western Baghdad. The explosion sent a 50-foot-high column of flames and smoke into the air. Mansour is a primarily Sunni area of Baghdad, however no group claimed responsibility for the attack",Unknown,,"Karim Hilmi, Abdul Razzaq al-Saiedi and Wisam A. Habeeb, Sunni Faction Quits Iraqi Cabinet; Blasts Kill 76 in Capital, The New York Times, August 2, 2007.","Greenwell, Megan.  Sunnis Quit Cabinet Posts; Bombs Kill 75 in Baghdad, The Washington Post, August 2, 2007.",
1844,200708020003,2007,95,Iraq,10,Middle East & North Africa,"08/02/2007: A suicide car bombing struck Al Faqma ice cream shop killing 20 and wounding 40. The shop was located in Freedom Square in the central district of Karada, Baghdad. No group claimed responsibility for the attack.",Unknown,,"Karim Hilmi, Abdul Razzaq al-Saiedi and Wisam A. Habeeb, Sunni Faction Quits Iraqi Cabinet; Blasts Kill 76 in Capital, The New York Times, August 2, 2007.","Greenwell, Megan.  Sunnis Quit Cabinet Posts; Bombs Kill 75 in Baghdad, The Washington Post, August 2, 2007.",
1845,200708020004,2007,95,Iraq,10,Middle East & North Africa,"08/02/2007: A car bomb exploded in the Dora neighborhood of southern Baghdad, killing three and injuring five. No group claimed responsibility for the attack.",Unknown,,"Karim Hilmi, Abdul Razzaq al-Saiedi and Wisam A. Habeeb, Sunni Faction Quits Iraqi Cabinet; Blasts Kill 76 in Capital, The New York Times, August 2, 2007.","Greenwell, Megan.  Sunnis Quit Cabinet Posts; Bombs Kill 75 in Baghdad, The Washington Post, August 2, 2007.",
1846,200708020005,2007,95,Iraq,10,Middle East & North Africa,08/02/2007: A suicide bomber drove a car into an Iraqi police station killing 13 and wounding 15 more in northern Baghdad. The bomber struck a line of recruits outside the police station. No group claimed responsibility for the attack.,Unknown,,"Iraq: Suicide Bomb Kills 13, Associated Press Online, August 2, 2007.","VOA NEWS: SUICIDE CAR BOMBING HITS IRAQI POLICE POST, 13 KILLED, US Fed News, August 2, 2007.","International Affairs, PAP News Wire, August 2, 2007."
1847,200708030001,2007,155,West Bank and Gaza Strip,10,Middle East & North Africa,"08/03/2007: Shots were fired at the home of Palestinian writer, Dr. Shawar, who recently had published a controversial article, We die at the checkpoints, and still contend stubbornly. The article criticizes the standpoint of the Palestinian representative to the United Nations and Palestinian authorities towards the Qatari-Indonesian initiative. No one was injured during the attack.",Unknown,,"Palestinian militants attack Israeli targets; home of Palestinian writer, BBC Worldwide Monitoring, August 3, 2007.",,
1848,200708030002,2007,153,Pakistan,6,South Asia,"08/03/2007: A militant attempted a suicide bombing at a police training school in Sargodha, Pakistan. The perpetrator approached the school with seven kilograms of explosives strapped to his body and carrying a pistol. Fire was opened when the suspect entered the gate of the school. In the gunfight the suspect was killed and a policeman was shot dead.",Unknown,Attempted suicide bombing,"Pakistan: Policeman, Militant Killed, 5 Traffic Cops Injured in Suicide Attack, Lahore Daily Times, August 3, 2007.","Five injured in blast outside Pakistani police station, Deutsche Presse-Agentur, August 3, 2007.",
1849,200708030003,2007,155,West Bank and Gaza Strip,10,Middle East & North Africa,08/03/2007: Al-Quds Brigades launched two homemade projectiles at the Israeli town of Sderot. The attacks left two Israelis injured.,Unknown,,"Palestinian agency reports developments in territories on 3 August, BBC Monitoring, Middle East, August 3, 2007.",,
1850,200708030004,2007,4,Afghanistan,6,South Asia,"08/03/2007: A remotely detonated bomb in Konar province in Afghanistan killed up to four policemen and wounded five others. The offices vehicle was completely destroyed in the explosion. The Taliban are particularly active in the region, however no group claimed responsibility for the attack.",Unknown,,"Policemen killed in explosion in eastern Afghanistan, BBC Monitoring, Middle East, August 3, 2007.","Bomb kills four Afghan cops, Agence France Presse, August 4, 2007.",
1851,200708030006,2007,160,Philippines,5,Southeast Asia,"08/03/2007: Two bombs tore through a bus station in Koronadal in the Philippines. The first bomb, an improvised device containing nails, was left among baggage to explode killing one and wounding 12. The second bomb went off inside an empty bus and injured no one. Although no group has claimed responsibility for the attack, the police suspect the Alcobar gang and the al-Qaeda-linked Jemaah Islamiyah terror group.",Unknown,,"Philippines bus bombing kills one, Agence France Presse, August 3, 2007.","US bomb experts join probe of Philippines bus blasts that killed 1, wounded 12, Associated Press Worldstream, August 4, 2007.",
1852,200708030007,2007,153,Pakistan,6,South Asia,"08/03/2007: Five people were injured in a blast from a crude explosive device outside a police station in Pakistan's North-West Frontier Province. The device was planted at a bicycle shop adjacent to the Norang police station. Since the July 10-11th military operation against Islamic militants at a pro-Taliban mosque in Islamabad, security forces have increasingly been the targets of violent attacks.",Unknown,,"Five injured in blast outside Pakistani police station, Deutsche Presse-Agentur, August 3, 2007.",,
1853,200708030008,2007,209,Turkey,10,Middle East & North Africa,"08/03/2007: Eight people were kidnapped in the town of Baskale in Van province, Turkey. The Turkish General Staff suspect that the Kurdish Workers (PKK) party is accountable for the kidnapping",Unknown,"The hostages were released on August 7, 2007.","Eight people kidnapped by PKK rebels in eastern Turkey, Xinhua General News Service, August 3, 2007.",,
1854,200708040001,2007,153,Pakistan,6,South Asia,"08/04/2007: Pro-Taliban militants launched an attack at the Oblanki check point near Miranshah, Pakistan. Militants attacked with rockets and assault rifles leading to a two-hour gunfight that killed ten pro-Taliban gunmen and four soldiers.",Unknown,,"At least 23 killed in Pakistan violence, Indo-Asian News Service, August 4, 2007.","At least 19 killed in attacks in north-west Pakistan, Deutsche Presse-Agentur, August 4, 2007.","Bashirullah Khan, 10 militants, 4 Pakistani soldiers killed in shootout near Afghan border, Associated Press Worldstream, August 4, 2007."
1855,200708040002,2007,153,Pakistan,6,South Asia,"08/04/2007: Eight civilians were killed and 35 injured as a suicide bomber rammed an explosives-packed car into another vehicle in Parachinar, Pakistan. Although no group claimed responsibility for the attack, authorities are blaming the attack on pro-Taliban militants",Unknown,,"At least 23 killed in Pakistan violence, Indo-Asian News Service, August 4, 2007.","At least 19 killed in attacks in north-west Pakistan, Deutsche Presse-Agentur, August 4, 2007.","Bashirullah Khan, 10 militants, 4 Pakistani soldiers killed in shootout near Afghan border, Associated Press Worldstream, August 4, 2007."
1856,200708050001,2007,4,Afghanistan,6,South Asia,"08/05/2007: A remotely detonated bomb tore through a police vehicle patrolling in Manogal district of the eastern Kunar province, Afghanistan, killing three policemen and injuring two others. Authorities are blaming the attack on pro-Taliban militants.",Unknown,,"Six Afghan police, five Taliban die in clashes in two provinces, BBC Worldwide Monitoring, August 5, 2007.","Three Roadside Bombs Kill 6 Civilians, 3 Policemen in Afghanistan, Xinhua News Agency, August 5, 2007.","Police Say New Attacks Leave At Least 20 Dead in Afghanistan, Agence France-Presse, August, 5, 2007."
